occurrence_id,decision_id,unit_id,semantic_unit_id,source_path,source_line_start,source_line_end,source_sha256,target_path,target_line_start,target_line_end,target_sha256,reader_status,printed_page,assembled_pdf_page
jv-Latn-ID-JV-T082-OCC-003,JV-T082,OLP-0061,OLP-0061-P007,upstream/content/propositional-logic/syntax-and-semantics/valuations-sat.tex,21,57,9f0b5ecd5a8462ab5d970546602a1a0b0e46e5908c6a0f46369f93543583f882,translation/content/propositional-logic/syntax-and-semantics/valuations-sat.tex,22,22,328884b438baf6cf3be610bade5136e1dc0bf5277f6c4cc52207a39a9976a789,pending,,
jv-Latn-ID-JV-T082-OCC-004,JV-T082,OLP-0061,OLP-0061-P007,upstream/content/propositional-logic/syntax-and-semantics/valuations-sat.tex,21,57,9f0b5ecd5a8462ab5d970546602a1a0b0e46e5908c6a0f46369f93543583f882,translation/content/propositional-logic/syntax-and-semantics/valuations-sat.tex,22,22,328884b438baf6cf3be610bade5136e1dc0bf5277f6c4cc52207a39a9976a789,pending,,
jv-Latn-ID-JV-T083-OCC-001,JV-T083,OLP-0057,OLP-0057-P008,upstream/content/propositional-logic/syntax-and-semantics/introduction.tex,52,62,3040499782b5cc91adab39a5ba93031d4daf6d05ad084e97937d6f84ebed432c,translation/content/propositional-logic/syntax-and-semantics/introduction.tex,55,55,f69fa05e7359e5b13eba8b1bcb136c039366cf036b759ac564e4d2cdb53938b0,pending,,
jv-Latn-ID-JV-T083-OCC-002,JV-T083,OLP-0057,OLP-0057-P009,upstream/content/propositional-logic/syntax-and-semantics/introduction.tex,64,76,3040499782b5cc91adab39a5ba93031d4daf6d05ad084e97937d6f84ebed432c,translation/content/propositional-logic/syntax-and-semantics/introduction.tex,68,68,f69fa05e7359e5b13eba8b1bcb136c039366cf036b759ac564e4d2cdb53938b0,pending,,
jv-Latn-ID-JV-T083-OCC-003,JV-T083,OLP-0062,OLP-0062-P007,upstream/content/propositional-logic/syntax-and-semantics/semantic-notions.tex,15,32,992456e01aa355799eabea11dc7d2a49a5f1a0f0ebeef05d36f86603c0f06d39,translation/content/propositional-logic/syntax-and-semantics/semantic-notions.tex,18,18,3e8631ab02694f26e81448be1fede41cfaddd397b2457cfc19f7f48334e1267b,pending,,
jv-Latn-ID-JV-T084-OCC-001,JV-T084,OLP-0057,OLP-0057-P009,upstream/content/propositional-logic/syntax-and-semantics/introduction.tex,64,76,3040499782b5cc91adab39a5ba93031d4daf6d05ad084e97937d6f84ebed432c,translation/content/propositional-logic/syntax-and-semantics/introduction.tex,67,67,f69fa05e7359e5b13eba8b1bcb136c039366cf036b759ac564e4d2cdb53938b0,pending,,
jv-Latn-ID-JV-T084-OCC-002,JV-T084,OLP-0057,OLP-0057-P009,upstream/content/propositional-logic/syntax-and-semantics/introduction.tex,64,76,3040499782b5cc91adab39a5ba93031d4daf6d05ad084e97937d6f84ebed432c,translation/content/propositional-logic/syntax-and-semantics/introduction.tex,67,67,f69fa05e7359e5b13eba8b1bcb136c039366cf036b759ac564e4d2cdb53938b0,pending,,
jv-Latn-ID-JV-T084-OCC-003,JV-T084,OLP-0057,OLP-0057-P006,upstream/content/propositional-logic/syntax-and-semantics/introduction.tex,13,35,3040499782b5cc91adab39a5ba93031d4daf6d05ad084e97937d6f84ebed432c,translation/content/propositional-logic/syntax-and-semantics/introduction.tex,25,25,f69fa05e7359e5b13eba8b1bcb136c039366cf036b759ac564e4d2cdb53938b0,pending,,
jv-Latn-ID-JV-T085-OCC-001,JV-T085,OLP-0060,OLP-0060-P005,upstream/content/propositional-logic/syntax-and-semantics/formation-sequences.tex,11,11,fff70555c1ef515d9092e72c91496aa898f74e4dd41e4cadc82f49a30c5850f5,translation/content/propositional-logic/syntax-and-semantics/formation-sequences.tex,11,11,95b73d0939e578f0f020806ca164791fdd4438ab457119c17bfa00847716b12c,pending,,
jv-Latn-ID-JV-T085-OCC-002,JV-T085,OLP-0057,OLP-0057-P007,upstream/content/propositional-logic/syntax-and-semantics/introduction.tex,37,50,3040499782b5cc91adab39a5ba93031d4daf6d05ad084e97937d6f84ebed432c,translation/content/propositional-logic/syntax-and-semantics/introduction.tex,50,50,f69fa05e7359e5b13eba8b1bcb136c039366cf036b759ac564e4d2cdb53938b0,pending,,
jv-Latn-ID-JV-T085-OCC-003,JV-T085,OLP-0059,OLP-0059-P012,upstream/content/propositional-logic/syntax-and-semantics/preliminaries.tex,58,62,32b55f3fdc69170d1c4856c5abd86e8845d1d4993b8e649a0501475ad0c5a9dc,translation/content/propositional-logic/syntax-and-semantics/preliminaries.tex,60,60,613ea29d6507a9a5cddc76cc6373dbfe8223b14fb7d698a2e67f3be9b2b62c8b,pending,,
jv-Latn-ID-JV-T086-OCC-001,JV-T086,OLP-0059,OLP-0059-P021,upstream/content/propositional-logic/syntax-and-semantics/preliminaries.tex,91,98,32b55f3fdc69170d1c4856c5abd86e8845d1d4993b8e649a0501475ad0c5a9dc,translation/content/propositional-logic/syntax-and-semantics/preliminaries.tex,92,92,613ea29d6507a9a5cddc76cc6373dbfe8223b14fb7d698a2e67f3be9b2b62c8b,pending,,
jv-Latn-ID-JV-T086-OCC-002,JV-T086,OLP-0061,OLP-0061-P010,upstream/content/propositional-logic/syntax-and-semantics/valuations-sat.tex,133,140,9f0b5ecd5a8462ab5d970546602a1a0b0e46e5908c6a0f46369f93543583f882,translation/content/propositional-logic/syntax-and-semantics/valuations-sat.tex,133,133,328884b438baf6cf3be610bade5136e1dc0bf5277f6c4cc52207a39a9976a789,pending,,
jv-Latn-ID-JV-T086-OCC-003,JV-T086,OLP-0062,OLP-0062-P015,upstream/content/propositional-logic/syntax-and-semantics/semantic-notions.tex,83,86,992456e01aa355799eabea11dc7d2a49a5f1a0f0ebeef05d36f86603c0f06d39,translation/content/propositional-logic/syntax-and-semantics/semantic-notions.tex,84,84,3e8631ab02694f26e81448be1fede41cfaddd397b2457cfc19f7f48334e1267b,pending,,
jv-Latn-ID-JV-T087-OCC-001,JV-T087,OLP-0058,OLP-0058-P032,upstream/content/propositional-logic/syntax-and-semantics/formulas.tex,159,159,f05ab9c5e23b362dbee9f6063f096f52ebc9e7f97b29acc9c07f18788f1f8f48,translation/content/propositional-logic/syntax-and-semantics/formulas.tex,159,162,4970549092af228a0eaab6c3b16092aaaa67f3de2c7e39c1ed6d8df1eb587c11,pending,,
jv-Latn-ID-JV-T088-OCC-001,JV-T088,OLP-0064,OLP-0064-P007,upstream/content/first-order-logic/proof-systems/introduction.tex,26,36,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,27,27,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T088-OCC-002,JV-T088,OLP-0064,OLP-0064-P007,upstream/content/first-order-logic/proof-systems/introduction.tex,26,36,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,31,31,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T089-OCC-001,JV-T089,OLP-0064,OLP-0064-P009,upstream/content/first-order-logic/proof-systems/introduction.tex,50,71,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,64,64,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T089-OCC-002,JV-T089,OLP-0064,OLP-0064-P010,upstream/content/first-order-logic/proof-systems/introduction.tex,73,80,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,73,73,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T089-OCC-003,JV-T089,OLP-0064,OLP-0064-P006,upstream/content/first-order-logic/proof-systems/introduction.tex,15,24,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,16,16,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T090-OCC-001,JV-T090,OLP-0064,OLP-0064-P011,upstream/content/first-order-logic/proof-systems/introduction.tex,82,99,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,82,82,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T090-OCC-002,JV-T090,OLP-0064,OLP-0064-P011,upstream/content/first-order-logic/proof-systems/introduction.tex,82,99,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,82,82,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T090-OCC-003,JV-T090,OLP-0064,OLP-0064-P011,upstream/content/first-order-logic/proof-systems/introduction.tex,82,99,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,84,84,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T091-OCC-001,JV-T091,OLP-0065,OLP-0065-P005,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,13,13,5448a91da184ef1d41e40ec2d56b74db63d49412d8b96b3f2a39a101b0191bad,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,13,13,679ff2e63a6d8fb726085dfdea9f64a10fbae06a3c70bb8a09ff38ea3a6cda51,pending,,
jv-Latn-ID-JV-T091-OCC-002,JV-T091,OLP-0065,OLP-0065-P005,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,13,13,5448a91da184ef1d41e40ec2d56b74db63d49412d8b96b3f2a39a101b0191bad,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,13,13,679ff2e63a6d8fb726085dfdea9f64a10fbae06a3c70bb8a09ff38ea3a6cda51,pending,,
jv-Latn-ID-JV-T091-OCC-003,JV-T091,OLP-0065,OLP-0065-P006,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,15,35,5448a91da184ef1d41e40ec2d56b74db63d49412d8b96b3f2a39a101b0191bad,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,24,24,679ff2e63a6d8fb726085dfdea9f64a10fbae06a3c70bb8a09ff38ea3a6cda51,pending,,
jv-Latn-ID-JV-T091-OCC-004,JV-T091,OLP-0065,OLP-0065-P007,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,37,50,5448a91da184ef1d41e40ec2d56b74db63d49412d8b96b3f2a39a101b0191bad,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,39,39,679ff2e63a6d8fb726085dfdea9f64a10fbae06a3c70bb8a09ff38ea3a6cda51,pending,,
jv-Latn-ID-JV-T092-OCC-001,JV-T092,OLP-0066,OLP-0066-P005,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,13,13,77b5d31c7b63f657e0d5492d83810bfdc21af0169a9b38ccd5302e0e4cdefdfe,translation/content/first-order-logic/proof-systems/natural-deduction.tex,13,13,f5213c50fe8ca2a688b6a789113de6c558138e651b24f377bf744f382455d188,pending,,
jv-Latn-ID-JV-T092-OCC-002,JV-T092,OLP-0066,OLP-0066-P006,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,15,31,77b5d31c7b63f657e0d5492d83810bfdc21af0169a9b38ccd5302e0e4cdefdfe,translation/content/first-order-logic/proof-systems/natural-deduction.tex,25,25,f5213c50fe8ca2a688b6a789113de6c558138e651b24f377bf744f382455d188,pending,,
jv-Latn-ID-JV-T092-OCC-003,JV-T092,OLP-0066,OLP-0066-P006,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,15,31,77b5d31c7b63f657e0d5492d83810bfdc21af0169a9b38ccd5302e0e4cdefdfe,translation/content/first-order-logic/proof-systems/natural-deduction.tex,18,18,f5213c50fe8ca2a688b6a789113de6c558138e651b24f377bf744f382455d188,pending,,
jv-Latn-ID-JV-T092-OCC-004,JV-T092,OLP-0066,OLP-0066-P006,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,15,31,77b5d31c7b63f657e0d5492d83810bfdc21af0169a9b38ccd5302e0e4cdefdfe,translation/content/first-order-logic/proof-systems/natural-deduction.tex,20,20,f5213c50fe8ca2a688b6a789113de6c558138e651b24f377bf744f382455d188,pending,,
jv-Latn-ID-JV-T092-OCC-005,JV-T092,OLP-0066,OLP-0066-P006,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,15,31,77b5d31c7b63f657e0d5492d83810bfdc21af0169a9b38ccd5302e0e4cdefdfe,translation/content/first-order-logic/proof-systems/natural-deduction.tex,22,22,f5213c50fe8ca2a688b6a789113de6c558138e651b24f377bf744f382455d188,pending,,
jv-Latn-ID-JV-T093-OCC-001,JV-T093,OLP-0066,OLP-0066-P007,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,33,58,77b5d31c7b63f657e0d5492d83810bfdc21af0169a9b38ccd5302e0e4cdefdfe,translation/content/first-order-logic/proof-systems/natural-deduction.tex,33,33,f5213c50fe8ca2a688b6a789113de6c558138e651b24f377bf744f382455d188,pending,,
jv-Latn-ID-JV-T094-OCC-001,JV-T094,OLP-0064,OLP-0064-P008,upstream/content/first-order-logic/proof-systems/introduction.tex,38,48,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,41,41,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T094-OCC-002,JV-T094,OLP-0064,OLP-0064-P008,upstream/content/first-order-logic/proof-systems/introduction.tex,38,48,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,40,40,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T095-OCC-001,JV-T095,OLP-0068,OLP-0068-P006,upstream/content/first-order-logic/proof-systems/axiomatic-deduction.tex,15,36,b9637a6a1cee29ebba2f8d2cdf238d4567d8ec4b7995607abcb0ee1aef0570b9,translation/content/first-order-logic/proof-systems/axiomatic-deduction.tex,27,27,2b3bb3f0f41f039f73ffc78d56907a8b4142629a97d7d7c24c112b5a78b9e21c,pending,,
jv-Latn-ID-JV-T095-OCC-002,JV-T095,OLP-0068,OLP-0068-P007,upstream/content/first-order-logic/proof-systems/axiomatic-deduction.tex,38,44,b9637a6a1cee29ebba2f8d2cdf238d4567d8ec4b7995607abcb0ee1aef0570b9,translation/content/first-order-logic/proof-systems/axiomatic-deduction.tex,40,40,2b3bb3f0f41f039f73ffc78d56907a8b4142629a97d7d7c24c112b5a78b9e21c,pending,,
jv-Latn-ID-JV-T095-OCC-003,JV-T095,OLP-0064,OLP-0064-P008,upstream/content/first-order-logic/proof-systems/introduction.tex,38,48,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,43,43,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T095-OCC-004,JV-T095,OLP-0064,OLP-0064-P009,upstream/content/first-order-logic/proof-systems/introduction.tex,50,71,148266281cc87fcd3e454249b9f6c42a117a9aed0733cc5a5f2e954ffd60bb58,translation/content/first-order-logic/proof-systems/introduction.tex,54,54,567a76545f163fd86fea2647b24ab4c1d5a0d4f6a5d896ab3c52bd123895402c,pending,,
jv-Latn-ID-JV-T096-OCC-001,JV-T096,OLP-0067,OLP-0067-P007,upstream/content/first-order-logic/proof-systems/tableaux.tex,38,38,8c9db50bcbc7a4aa757b8d57796b2e51df04b1cabb61f46756a79f72a1780b8f,translation/content/first-order-logic/proof-systems/tableaux.tex,39,43,fee2c7294897cbcfaf087985b9c265c17872b02a6ff37f791347c3ee2f9d0b5d,pending,,
jv-Latn-ID-JV-T096-OCC-002,JV-T096,OLP-0067,OLP-0067-P008,upstream/content/first-order-logic/proof-systems/tableaux.tex,57,58,8c9db50bcbc7a4aa757b8d57796b2e51df04b1cabb61f46756a79f72a1780b8f,translation/content/first-order-logic/proof-systems/tableaux.tex,66,70,fee2c7294897cbcfaf087985b9c265c17872b02a6ff37f791347c3ee2f9d0b5d,pending,,
jv-Latn-ID-JV-T097-OCC-001,JV-T097,OLP-0070,OLP-0070-P007,upstream/content/first-order-logic/sequent-calculus/rules-and-proofs.tex,18,26,73a554964d7a3fc35a116f63e658340a8c89f9915c3f27e23f7ebd762df35859,translation/content/first-order-logic/sequent-calculus/rules-and-proofs.tex,25,25,42953a74c8670102b70a4899fd5c49c3ae572fc029cf5e1307247953249c0a9e,pending,,
jv-Latn-ID-JV-T097-OCC-002,JV-T097,OLP-0070,OLP-0070-P007,upstream/content/first-order-logic/sequent-calculus/rules-and-proofs.tex,18,26,73a554964d7a3fc35a116f63e658340a8c89f9915c3f27e23f7ebd762df35859,translation/content/first-order-logic/sequent-calculus/rules-and-proofs.tex,25,25,42953a74c8670102b70a4899fd5c49c3ae572fc029cf5e1307247953249c0a9e,pending,,
jv-Latn-ID-JV-T098-OCC-001,JV-T098,OLP-0072,OLP-0072-P008,upstream/content/first-order-logic/sequent-calculus/quantifier-rules.tex,27,32,e0047087b88b91ba65c23a76f7c8f230c4161785f4d83f07d14461341b66d90e,translation/content/first-order-logic/sequent-calculus/quantifier-rules.tex,30,30,8e4dc82586cd78a6a953a4aaffcd824fc4e943a4e4c39cfe463d7edf706695d8,pending,,
jv-Latn-ID-JV-T098-OCC-002,JV-T098,OLP-0072,OLP-0072-P012,upstream/content/first-order-logic/sequent-calculus/quantifier-rules.tex,52,54,e0047087b88b91ba65c23a76f7c8f230c4161785f4d83f07d14461341b66d90e,translation/content/first-order-logic/sequent-calculus/quantifier-rules.tex,55,55,8e4dc82586cd78a6a953a4aaffcd824fc4e943a4e4c39cfe463d7edf706695d8,pending,,
jv-Latn-ID-JV-T098-OCC-003,JV-T098,OLP-0072,OLP-0072-P008,upstream/content/first-order-logic/sequent-calculus/quantifier-rules.tex,27,32,e0047087b88b91ba65c23a76f7c8f230c4161785f4d83f07d14461341b66d90e,translation/content/first-order-logic/sequent-calculus/quantifier-rules.tex,27,27,8e4dc82586cd78a6a953a4aaffcd824fc4e943a4e4c39cfe463d7edf706695d8,pending,,
jv-Latn-ID-JV-T099-OCC-001,JV-T099,OLP-0073,OLP-0073-P005,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,13,13,5c13d5312a8b2287b54d67d2fadc6247ba499bd9b6a71255ea04891307689b06,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,13,13,36d7445a82ae86544f5c0815c4223ad34ec3cde3a6a65d871c20cddb4c4eca86,pending,,
jv-Latn-ID-JV-T099-OCC-002,JV-T099,OLP-0073,OLP-0073-P007,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,23,23,5c13d5312a8b2287b54d67d2fadc6247ba499bd9b6a71255ea04891307689b06,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,23,23,36d7445a82ae86544f5c0815c4223ad34ec3cde3a6a65d871c20cddb4c4eca86,pending,,
jv-Latn-ID-JV-T099-OCC-003,JV-T099,OLP-0073,OLP-0073-P009,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,37,37,5c13d5312a8b2287b54d67d2fadc6247ba499bd9b6a71255ea04891307689b06,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,37,37,36d7445a82ae86544f5c0815c4223ad34ec3cde3a6a65d871c20cddb4c4eca86,pending,,
jv-Latn-ID-JV-T099-OCC-004,JV-T099,OLP-0073,OLP-0073-P006,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,15,21,5c13d5312a8b2287b54d67d2fadc6247ba499bd9b6a71255ea04891307689b06,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,18,18,36d7445a82ae86544f5c0815c4223ad34ec3cde3a6a65d871c20cddb4c4eca86,pending,,
jv-Latn-ID-JV-T099-OCC-005,JV-T099,OLP-0073,OLP-0073-P014,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,68,78,5c13d5312a8b2287b54d67d2fadc6247ba499bd9b6a71255ea04891307689b06,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,68,68,36d7445a82ae86544f5c0815c4223ad34ec3cde3a6a65d871c20cddb4c4eca86,pending,,
jv-Latn-ID-JV-T100-OCC-001,JV-T100,OLP-0074,OLP-0074-P007,upstream/content/first-order-logic/sequent-calculus/derivations.tex,23,35,25897d850b211443621f31a1166f443c1e00c6bcbf13002bc1b9281ca4300371,translation/content/first-order-logic/sequent-calculus/derivations.tex,33,33,fee3c2806d75fdf59ae04de5737813db354420dcf98bfde62a67344443a31db2,pending,,
jv-Latn-ID-JV-T100-OCC-002,JV-T100,OLP-0074,OLP-0074-P007,upstream/content/first-order-logic/sequent-calculus/derivations.tex,23,35,25897d850b211443621f31a1166f443c1e00c6bcbf13002bc1b9281ca4300371,translation/content/first-order-logic/sequent-calculus/derivations.tex,29,29,fee3c2806d75fdf59ae04de5737813db354420dcf98bfde62a67344443a31db2,pending,,
jv-Latn-ID-JV-T100-OCC-003,JV-T100,OLP-0074,OLP-0074-P007,upstream/content/first-order-logic/sequent-calculus/derivations.tex,23,35,25897d850b211443621f31a1166f443c1e00c6bcbf13002bc1b9281ca4300371,translation/content/first-order-logic/sequent-calculus/derivations.tex,30,30,fee3c2806d75fdf59ae04de5737813db354420dcf98bfde62a67344443a31db2,pending,,
jv-Latn-ID-JV-T101-OCC-001,JV-T101,OLP-0077,OLP-0077-P006,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,18,18,91c07ed071c2f9c18d3f10665b163b35dcc8636e7e0f27b4586aa9df63177a53,translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,20,20,f49c8f53668c69af91098708b8c87a82224eb25eeea75812462e41c871a931d0,pending,,
jv-Latn-ID-JV-T101-OCC-002,JV-T101,OLP-0077,OLP-0077-P004,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,9,12,91c07ed071c2f9c18d3f10665b163b35dcc8636e7e0f27b4586aa9df63177a53,translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,10,10,f49c8f53668c69af91098708b8c87a82224eb25eeea75812462e41c871a931d0,pending,,
jv-Latn-ID-JV-T101-OCC-003,JV-T101,OLP-0077,OLP-0077-P022,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,147,155,91c07ed071c2f9c18d3f10665b163b35dcc8636e7e0f27b4586aa9df63177a53,translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,151,151,f49c8f53668c69af91098708b8c87a82224eb25eeea75812462e41c871a931d0,pending,,
jv-Latn-ID-JV-T102-OCC-001,JV-T102,OLP-0080,OLP-0080-P006,upstream/content/first-order-logic/sequent-calculus/provability-quantifiers.tex,18,22,30d343a6b09d234683fff540afec999650f2cf4afd9ce751138b8f3b93f2fe6a,translation/content/first-order-logic/sequent-calculus/provability-quantifiers.tex,18,22,5c41d33ad801a8a01d213ca64b597650a804b438ef51f4837273a22ca110f09d,pending,,
jv-Latn-ID-JV-T103-OCC-001,JV-T103,OLP-0075,OLP-0075-P013,upstream/content/first-order-logic/sequent-calculus/proving-things.tex,177,180,8c94fddc6d2f4c5faee64e84c1216e1c1ca096719b5528ea4faff753b906d303,translation/content/first-order-logic/sequent-calculus/proving-things.tex,177,181,dfead5f68fbc8fecda36ba653b073be222ce632797de568169dedce9e33cdb73,pending,,
jv-Latn-ID-JV-T103-OCC-002,JV-T103,OLP-0077,OLP-0077-P004,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,9,11,91c07ed071c2f9c18d3f10665b163b35dcc8636e7e0f27b4586aa9df63177a53,translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,9,13,f49c8f53668c69af91098708b8c87a82224eb25eeea75812462e41c871a931d0,pending,,
jv-Latn-ID-JV-T104-OCC-001,JV-T104,OLP-0081,OLP-0081-P005,upstream/content/first-order-logic/sequent-calculus/soundness.tex,13,13,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,translation/content/first-order-logic/sequent-calculus/soundness.tex,13,13,771a51a29c7c8e79971b8cc699bda691fb4b64543e1c9c9d64b611e0a7f7da4a,pending,,
jv-Latn-ID-JV-T104-OCC-002,JV-T104,OLP-0081,OLP-0081-P005,upstream/content/first-order-logic/sequent-calculus/soundness.tex,13,13,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,translation/content/first-order-logic/sequent-calculus/soundness.tex,13,13,771a51a29c7c8e79971b8cc699bda691fb4b64543e1c9c9d64b611e0a7f7da4a,pending,,
jv-Latn-ID-JV-T104-OCC-003,JV-T104,OLP-0081,OLP-0081-P009,upstream/content/first-order-logic/sequent-calculus/soundness.tex,48,50,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,translation/content/first-order-logic/sequent-calculus/soundness.tex,52,52,771a51a29c7c8e79971b8cc699bda691fb4b64543e1c9c9d64b611e0a7f7da4a,pending,,
jv-Latn-ID-JV-T104-OCC-004,JV-T104,OLP-0081,OLP-0081-P024,upstream/content/first-order-logic/sequent-calculus/soundness.tex,371,382,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,translation/content/first-order-logic/sequent-calculus/soundness.tex,404,404,771a51a29c7c8e79971b8cc699bda691fb4b64543e1c9c9d64b611e0a7f7da4a,pending,,
jv-Latn-ID-JV-T105-OCC-001,JV-T105,OLP-0083,OLP-0083-P006,upstream/content/first-order-logic/sequent-calculus/soundness-identity.tex,13,15,0cc6d3e92d57d3070076ce2daa13aa85c6da6ac3cfb2b5d56df87bb7fef4fac3,translation/content/first-order-logic/sequent-calculus/soundness-identity.tex,14,14,11b6b0be93079ea999d9b7a2c1f39ff4b0aa025c386a76e11a796cefd4333222,pending,,
jv-Latn-ID-JV-T105-OCC-002,JV-T105,OLP-0082,OLP-0082-P010,upstream/content/first-order-logic/sequent-calculus/identity.tex,34,45,0f9d6d0731f2a74f568d49545bfeeff9373aea71d188973549054823f240f23d,translation/content/first-order-logic/sequent-calculus/identity.tex,45,45,f3a7ae0378a6bb0aba9ccc8a96db830e6ba3006d56bc45dee830ba5536d1d1fc,pending,,
jv-Latn-ID-JV-T105-OCC-003,JV-T105,OLP-0082,OLP-0082-P010,upstream/content/first-order-logic/sequent-calculus/identity.tex,34,45,0f9d6d0731f2a74f568d49545bfeeff9373aea71d188973549054823f240f23d,translation/content/first-order-logic/sequent-calculus/identity.tex,46,46,f3a7ae0378a6bb0aba9ccc8a96db830e6ba3006d56bc45dee830ba5536d1d1fc,pending,,
jv-Latn-ID-JV-T106-OCC-001,JV-T106,OLP-0081,OLP-0081-P016,upstream/content/first-order-logic/sequent-calculus/soundness.tex,154,159,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,translation/content/first-order-logic/sequent-calculus/soundness.tex,165,169,771a51a29c7c8e79971b8cc699bda691fb4b64543e1c9c9d64b611e0a7f7da4a,pending,,
